ITEM_ID,TITLES
nm0226992,341903 | 193964 | 190856 | 190883 | 189586 | 194021 | 130450 | 193823 | 193902
nm0373341,341903
nm1013170,341903 | 192301
nm0519310,341903
nm0337033,341903 | 190857 | 190856 | 130450 | 191068
nm0534221,190857
nm0524306,190857 | 190856 | 190883 | 130450 | 193902 | 82400 | 33810
nm0334918,190857 | 190856 | 130450
nm0478359,190857 | 189333
nm0000859,193899 | 193838 | 116857 | 191427 | 190883 | 191091 | 128671 | 191068 | 43610 | 29879 | 184885 | 95956 | 108632 | 42538 | 27506 | 95348 | 50600 | 162284 | 120847 | 161297 | 58192 | 35545 | 43132 | 290379 | 85670 | 230284 | 120657 | 184824 | 121003 | 261684 | 43605 | 120892 | 28910 | 27113 | 137096 | 29320 | 112284 | 140276 | 182899 | 43874 | 16515 | 155751 | 45800 | 43155 | 114079 | 34106 | 153161 | 153162 | 197737 | 40730 | 153163 | 85540 | 88643 | 153165 | 183827 | 153169 | 90149 | 43792 | 335498 | 153166 | 3576 | 183190 | 96655 | 80853 | 239228 | 200454 | 32275 | 1585 | 263013 | 225499 | 308486 | 11016 | 164073 | 178607 | 236583 | 37593 | 255733
nm0910400,193899 | 193838 | 116857 | 28196 | 98078 | 20650 | 194021 | 618 | 174942 | 184507 | 85638 | 64852 | 53796 | 188370 | 82970 | 84905 | 161796 | 23024 | 164687
nm0002503,193899 | 193838 | 156381 | 42553 | 87589 | 157903 | 117435 | 84296 | 156335 | 104458 | 164504 | 278378 | 226336 | 147525 | 45971 | 228424 | 31445 | 95046 | 37039 | 43308 | 94241 | 261077 | 36497 | 22356
nm0921980,193899 | 189584 | 189586 | 130450 | 193902 | 191091 | 192301
nm0504551,193899 | 190883
nm0321088,193899 | 126925 | 42511
nm0262757,193838 | 193964 | 193823
nm0537556,193838 | 191427 | 125673 | 190883 | 191091 | 128671 | 191068 | 42657
nm0095695,193838 | 191068 | 42553
nm0115524,116857 | 189584 | 36874 | 191091 | 128671 | 191068 | 120664 | 126925
nm0125164,116857 | 20650 | 189586 | 194021 | 191091 | 191068
nm0842239,116857 | 28196 | 98078 | 130450 | 193902 | 191091 | 191068 | 415021 | 217763
nm0589494,116857 | 28048 | 42553 | 257031 | 156403 | 154430 | 387953
nm0568282,191427 | 3060 | 193902 | 128671 | 269710 | 109578 | 86232
nm0127511,191427
nm0255420,191427
nm0797094,28196 | 134475 | 82731 | 185329
nm0014894,28196 | 191091
nm0550615,28196 | 125673 | 98078 | 112485 | 3059 | 618 | 209231
nm0507635,28196 | 126925 | 143277 | 174594 | 130064 | 175346
nm0073239,28196 | 899 | 151003 | 27501
nm0656425,125673 | 193964 | 193823 | 193902 | 128671 | 42553
nm0141035,125673
nm1266374,125673
nm0114914,112485
nm0365121,112485 | 56181
nm0640421,112485 | 36106
nm0383278,112485 | 36106 | 172445
nm0255466,112485
nm0877548,3059 | 118576
nm0269493,36106 | 85689 | 120831 | 207999
nm0786810,36106
nm0642722,193964
nm0629589,193964 | 190856 | 194021 | 130450 | 54242 | 54241
nm0102858,193964 | 194066 | 194021 | 42553
nm0376442,193964 | 49270 | 190856
nm1265835,132394
nm0288616,49270 | 36874
nm0813603,131085
nm0492757,131085 | 36874 | 194069
nm0784407,131085 | 22938
nm0949133,194066
nm0587097,194066 | 127105 | 194069
nm0674185,194066
nm0502701,20650 | 127105
nm0376396,189584 | 130450 | 193823 | 192301 | 31404
nm0780425,190883
nm0624446,133123
nm1204409,133123
nm0824971,133123
nm0342541,133123
nm0502752,53759
nm0098376,53759 | 258002 | 148326 | 3060 | 205410 | 96161 | 99922 | 230605 | 156381
nm0199841,53759 | 53516 | 53766 | 395448 | 261056 | 461287 | 53760 | 32290 | 28257 | 53790 | 53792 | 3062 | 173429
nm0185179,53759
nm0078806,53759 | 120676 | 939 | 39075 | 27456
nm0339408,53759 | 335450
nm0500361,53759 | 116746 | 42363
nm0330280,258002
nm0636857,258002
nm0516930,258002
nm0824330,148326 | 175483
nm0723658,148326 | 53232 | 42816 | 120844 | 121379 | 61649 | 56598 | 91729
nm0045133,148326
nm0012395,3060 | 168887 | 111302 | 108632 | 110253 | 87894 | 246869 | 38787 | 207636
nm0392442,205410 | 99922 | 286437 | 395448 | 248553 | 285409 | 28305 | 29126 | 235683 | 43897 | 43881 | 99234 | 18771 | 359031 | 217565
nm0206333,205410 | 84902
nm0354313,205410 | 31404 | 111575 | 117211 | 111305 | 174792 | 166626 | 207999 | 202125 | 161315 | 152570 | 264309 | 128006 | 201695 | 67531
nm0533108,96161 | 106605 | 166621 | 242792 | 36513 | 82397 | 140418
nm0602096,96161 | 213695 | 159483 | 162957 | 285409 | 121020 | 126122
nm0336339,99922 | 54241 | 248553 | 122047 | 99934
nm0439850,99922 | 335450 | 31835 | 3078 | 116155 | 184741 | 180635 | 162059 | 81115 | 135985 | 27897
nm0942039,99922 | 27456 | 42537 | 147876 | 43604 | 29126 | 286868 | 242131 | 335509 | 111623 | 112951 | 204442 | 158820 | 3574 | 32652 | 43148 | 77110 | 180635 | 43692 | 104485 | 106406 | 222786 | 1994 | 244 | 84780 | 179603 | 1920 | 63505
nm0101955,230605 | 42813 | 102384 | 52354 | 51663 | 51649 | 51627
nm0463264,230605 | 193662 | 387953 | 42565
nm0001677,230605 | 76964 | 53863 | 28288 | 22689 | 20325 | 24004 | 198227 | 46617 | 76121 | 43864 | 57684 | 175983 | 29885 | 80054 | 223497 | 77744 | 217250 | 158439 | 27655 | 31530 | 198146 | 120801 | 3080 | 127804 | 258809 | 18651 | 126127 | 196802 | 43779 | 94618 | 30719 | 28293 | 94881 | 25892 | 148766 | 36488 | 39871 | 125578 | 31798 | 28292 | 29872 | 33630 | 86604 | 100910 | 83969 | 83630 | 35009 | 24008 | 44052 | 87936 | 187534 | 94257
nm0169067,156381 | 61020
nm0095693,156381 | 84296 | 156335
nm0764346,32716 | 28048
nm0854414,32716
nm0639563,32716 | 104430 | 215471 | 387953 | 71068 | 290054 | 199368 | 631 | 117001 | 241477 | 387956
nm0096152,32716
nm0000472,28048 | 257031 | 28046 | 3484 | 192811 | 23255 | 28305 | 189279 | 28044 | 46910 | 59706 | 59701 | 27115 | 27003 | 24106 | 17907 | 27918 | 3077 | 13784 | 80720 | 30346 | 57035 | 42815 | 3035 | 223367 | 15849 | 266279 | 31592 | 229 | 30639 | 30640 | 28045 | 177317 | 26925 | 59703 | 28365 | 37426 | 51787 | 22965 | 26924 | 30307 | 39407 | 3103 | 30348 | 24111 | 70702 | 30308 | 40092 | 72241 | 30665 | 33477 | 79596 | 39409 | 30345 | 3023 | 65380 | 38260 | 30637 | 3164 | 86667 | 29486 | 29056 | 31655 | 28043 | 29067 | 13377 | 87472 | 17278 | 73203 | 28073 | 49439 | 80655 | 42523 | 50688 | 19383
nm0485494,28048 | 302516
nm0160685,28048 | 63787 | 156405 | 184892
nm0272889,81210
nm0764299,81210
nm0657993,81210
nm0670128,81210
nm0298301,2929
nm0644728,2929 | 36822 | 286437 | 184267
nm0680232,2929 | 175005
nm0227021,189586 | 22941
nm0035187,189586 | 174187
nm0922044,194021
nm0733176,193823
nm0532072,193823
nm0635667,193823 | 22938 | 54242 | 54241 | 192301 | 174187 | 33300 | 53400 | 53374 | 53387 | 22936 | 22943 | 141868 | 184897
nm0681927,193902 | 117211 | 99946
nm0649211,193902 | 192301 | 53371
nm0455237,36874
nm0202562,53368 | 174187 | 33300 | 22936
nm0341442,53368
nm0244030,53368 | 33300 | 138921 | 22870 | 53393
nm0318274,53368 | 53384 | 53397
nm0174682,53368 | 33300 | 53374 | 22936 | 3082 | 22879 | 53390 | 53394 | 108055
nm9756977,53368
nm0830769,53410 | 50775
nm0701012,53410 | 53425 | 28974 | 36208 | 50775 | 31819 | 53430 | 53423 | 53405 | 30982 | 13707 | 53406 | 53411 | 53419 | 2079 | 53417 | 53416 | 2078 | 53414 | 2077 | 53421 | 53420 | 47650 | 47653 | 53424 | 42510 | 10098
nm0101135,53410 | 53412 | 53411
nm0171035,53410 | 53412 | 31819 | 2079
nm0020914,53412 | 174187 | 33300 | 53400 | 53393 | 53384 | 31819
nm0165929,53412 | 53414
nm0341503,22938 | 111575 | 22885
nm0841501,22938 | 53400 | 53374 | 53387 | 22943 | 138921 | 142423 | 91480 | 53401 | 53384 | 53397 | 22892 | 53430 | 962
nm0832458,110803
nm0448682,110803 | 456541
nm0237713,110803
nm0237693,110803
nm0041858,191091
nm0456189,191068 | 42553
nm0548402,120664
nm0382730,120664 | 199368
nm0562039,120664
nm0657874,126925 | 82731 | 72821 | 120843 | 97657 | 875 | 175933 | 51565 | 284547 | 191471 | 26323 | 132263 | 72609 | 176259 | 27597 | 61645 | 130390 | 29886 | 3086 | 86143 | 98262 | 151106 | 68094 | 118900 | 218097 | 195405
nm0071758,126925
nm0511104,126925 | 225503
nm0831891,126925 | 111747
nm0479126,54242
nm0168595,54242 | 70803 | 91208 | 153168 | 73420 | 246874 | 212291
nm0230188,54241
nm0205890,36822 | 128049
nm0639545,36822 | 269628
nm0248890,36822 | 72338
nm0369058,286437 | 104458 | 117024 | 53761 | 28249 | 193662 | 170297 | 221656 | 140887 | 132859 | 53719 | 181491 | 52199
nm0447082,286437 | 395448
nm0370564,286437 | 70368 | 88213 | 175149 | 70113 | 96255 | 826 | 37610
nm0896538,286437 | 96713 | 174925 | 288606
nm0370351,184267 | 53772 | 174925
nm0884388,184267 | 53231 | 95134 | 175346 | 31432 | 139176 | 36841 | 151831 | 85689 | 38715 | 98477
nm0601706,184267
nm0531759,269710 | 132859 | 168217 | 166643 | 188285 | 42813 | 159483 | 133545 | 76964 | 162862 | 187807 | 79968
nm0521919,269710
nm0310980,269710 | 290054 | 188470 | 82474 | 28391 | 22692 | 173239 | 38023 | 52517 | 105981 | 631 | 86360 | 116846 | 109900 | 80171
nm0272059,269710 | 118139 | 84713 | 42390 | 43597
nm0827509,109578 | 217763 | 174187 | 120673 | 229221
nm0933773,109578 | 130275 | 163293 | 166472 | 149515 | 262176 | 186524 | 175993 | 83868
nm0446414,109578
nm0000315,109578 | 905 | 85697 | 189531 | 42637 | 56178 | 110887
nm0329299,109578
nm0123579,86232
nm0392004,86232 | 58192 | 144111 | 170582 | 117004 | 201477 | 90358 | 264741 | 96709 | 42815 | 222731
nm0214168,86232 | 261077 | 43888 | 43905 | 175983 | 126777 | 218305 | 43419 | 54570 | 334456 | 26321 | 27130 | 142442
nm0796662,86232 | 45971 | 29745 | 76094 | 81113 | 109435 | 12684 | 27973 | 94565 | 75888 | 14615 | 52758 | 92311 | 31579 | 84884
nm0681635,86232 | 90358 | 186932
nm0877550,456541
nm0448012,53385 | 53400 | 138921 | 22870 | 142423 | 48816 | 48823 | 50916 | 269353 | 232860 | 61525 | 44172 | 3589 | 33115
nm0000779,53385 | 174187 | 53371 | 335450 | 141868 | 38791 | 51471 | 53392 | 53393 | 38691 | 38824 | 51355 | 45838 | 38531 | 51472
nm0153713,53385 | 174187 | 138921 | 53392 | 53397 | 53394 | 43128 | 50911 | 184821
nm0016744,53385 | 33300 | 38791 | 53392
nm0147070,53385 | 22941 | 174187 | 101858 | 33300 | 141868 | 51471 | 53392 | 961
nm0096094,53385 | 53400 | 53374 | 141868 | 38791 | 38691
nm0187981,899 | 111759 | 50075 | 164453 | 168887 | 45803 | 43690 | 108348 | 77964 | 213695 | 46688 | 39459 | 44919 | 16902 | 26635 | 31148 | 88192 | 43812 | 26201 | 3022 | 43266 | 94577 | 2202 | 120747 | 17641 | 16373 | 43177 | 43610 | 60541 | 128854 | 60545 | 43398 | 36501 | 61934 | 18264 | 102740 | 77814 | 131785 | 64868 | 44916
nm0081361,899 | 53828 | 53622
nm0782999,899
nm0001932,899 | 71436 | 31509 | 102541 | 171446 | 43075 | 66701 | 81847 | 177438 | 204442 | 99732 | 156317 | 99729 | 43832 | 218299
nm0397126,899
nm0567798,111759
nm0001196,111759 | 50075 | 91715 | 82731 | 42657 | 32290 | 128049 | 72497 | 151003 | 200324 | 71066 | 52035 | 172443 | 172445 | 125749 | 23253 | 226597 | 135275 | 28963 | 38719
nm0000802,111759 | 203830 | 156448 | 77250 | 27991 | 54664 | 102384 | 247604 | 43705 | 18790 | 98398 | 188468 | 31507 | 963 | 156415 | 33001 | 38077 | 156306 | 144475 | 198146 | 203627 | 90932 | 160254 | 32255 | 43518 | 145995 | 909 | 192501 | 32850 | 111017
nm0235521,50075 | 4111
nm0683114,50075 | 56164
nm0709856,164453 | 104433 | 290054 | 30631
nm0823299,164453 | 92972
nm0556813,164453 | 285946 | 53781 | 22606
nm0417644,168887
nm0000858,45803 | 161297 | 43132 | 85670 | 122331 | 53792 | 3016 | 53800 | 79757 | 177214 | 156329 | 73125 | 33680 | 113080 | 39130 | 200574 | 31835 | 43879 | 38433 | 140472 | 43862 | 114638 | 115384 | 43847 | 278283 | 31993 | 28423 | 250134
nm0281955,45803 | 88213 | 28558
nm0550620,45803 | 156329 | 42669 | 43891 | 156317 | 27003 | 118245 | 97586
nm0002118,43690 | 120747 | 111307 | 174686 | 157924 | 147726 | 46026 | 174767 | 26589 | 106223 | 1718 | 62507 | 74550 | 76465 | 218582 | 32921 | 43522 | 23098 | 23051 | 22871 | 43517 | 91468 | 101598 | 136008 | 34233 | 33808 | 111390
nm0003339,108348 | 43439 | 82096 | 120977 | 147846 | 195 | 120998 | 47758 | 117422 | 83240 | 56146 | 178449 | 44208 | 34474 | 126083 | 97598 | 54635 | 242683 | 31930 | 262706 | 263388 | 25670 | 17801 | 43802 | 43494 | 44001 | 26166 | 26838 | 339471 | 40858 | 69784 | 1938 | 96876 | 63333 | 37462 | 29212 | 11815 | 111910
nm0019922,108348 | 290379 | 28910 | 43874 | 204040 | 149642 | 175822 | 99993 | 64551 | 86667 | 17831 | 43899 | 175126
nm0240120,108348 | 56146
nm0402842,77964 | 190084 | 256342 | 130398 | 36055 | 99210 | 36056 | 28365 | 196693 | 92352 | 190413 | 27341 | 50271 | 130866 | 26531 | 111470 | 88031 | 236742 | 19075 | 75771 | 183188 | 140995 | 40044 | 121695 | 52859 | 33031 | 94959 | 17591 | 50567
nm0000012,77964 | 44919 | 16902 | 17030 | 45239 | 49815 | 26323 | 176259 | 29886 | 32847 | 114302 | 43905 | 106635 | 43075 | 83667 | 160466 | 52229 | 43705 | 68440 | 173267 | 162059 | 52863 | 196693 | 28256 | 43807 | 78327 | 53872 | 79052 | 52864 | 122325 | 78318 | 10242 | 43470 | 43514 | 38697 | 140995 | 17801 | 43802 | 55086 | 169761 | 25563 | 98536 | 43492 | 107593 | 27972 | 52228 | 81396 | 1976 | 43525 | 42822 | 50675 | 26319 | 43307 | 25502 | 43457 | 35896 | 705 | 53714 | 76229 | 85783 | 43327 | 107592 | 126919 | 248 | 22543 | 10299 | 85285 | 73348 | 39893 | 58293 | 88179 | 55032 | 56341 | 206630 | 14822 | 21970 | 35826
nm0521937,77964 | 23024 | 131457 | 190084 | 27114 | 81751 | 53598 | 61046 | 37658 | 26531 | 140995 | 185269 | 74469 | 45240 | 48795
nm0640078,77964 | 294197 | 297048
nm0182537,213695 | 104433 | 122331 | 104430 | 23114 | 965
nm0335748,213695 | 153166 | 218098 | 43483 | 97829 | 17131 | 47883 | 47882 | 23280 | 47884 | 110819 | 123452 | 217027 | 85814 | 108266
nm0001651,46688 | 61546 | 157924 | 241374 | 20417 | 218341 | 27117 | 166589 | 50401 | 246292 | 246598 | 25894 | 3077 | 29286 | 16905 | 27118 | 18706 | 242792 | 28365 | 126777 | 27638 | 151848 | 61046 | 13465 | 315411 | 173891 | 92352 | 29288 | 119645 | 10907 | 17481 | 32093 | 128669 | 42825 | 65210 | 50553 | 44383 | 43546 | 131764 | 33421 | 33423 | 2443 | 33419 | 34327 | 20408 | 57849 | 28437 | 11839 | 26643 | 72091 | 27642
nm0000057,46688 | 200654 | 16444 | 936 | 12208 | 179085 | 43467 | 76382 | 116973 | 19490 | 14612 | 217250 | 31996 | 111750 | 52847 | 52470 | 185934 | 140090 | 102152 | 36488 | 127602 | 82237 | 3084 | 67377 | 19414 | 27759 | 2897 | 71006 | 28916 | 43136 | 208708 | 140429 | 28162 | 33111 | 123432 | 71839 | 138699 | 1937 | 59846 | 10911 | 258037 | 40618 | 4893 | 3051 | 33744 | 204092 | 33436 | 135614 | 198646 | 86214 | 105240 | 21147 | 28981 | 104912 | 49375 | 19664 | 9699 | 36576
nm0000007,39459 | 26635 | 11016 | 17030 | 70113 | 23051 | 37036 | 118936 | 36334 | 5996 | 27974 | 52229 | 17885 | 64928 | 18790 | 42752 | 6620 | 37698 | 963 | 18612 | 18783 | 91245 | 165860 | 22584 | 43514 | 121632 | 27973 | 3575 | 87612 | 27966 | 72602 | 25563 | 3090 | 27448 | 42683 | 78598 | 121848 | 78317 | 51601 | 13696 | 27972 | 80196 | 16933 | 17836 | 27725 | 94565 | 289 | 18229 | 26654 | 910 | 16227 | 20663 | 41214 | 87621 | 17057 | 488 | 26712 | 30025 | 22733 | 34689 | 10178 | 63618 | 28528
nm0485537,39459 | 43859 | 130452 | 3575 | 95037 | 124115 | 71432 | 395844
nm0107575,44919 | 94577 | 3062 | 180424 | 217672 | 27449 | 175933 | 176259 | 157898 | 27452 | 38101 | 75510 | 82096 | 111499 | 186524 | 83868 | 108352 | 43705 | 123295 | 44100 | 173267 | 188996 | 95574 | 30574 | 44099 | 63041 | 162059 | 27897 | 52864 | 122325 | 115109 | 183188 | 170514 | 98536 | 27972 | 72638 | 1976 | 43525 | 110306 | 48407 | 102289
nm0394244,44919 | 120657 | 31409 | 43888 | 121259 | 54569 | 3019 | 195 | 111623 | 76499 | 158811 | 261462 | 77210 | 27986 | 55086 | 111582 | 5744 | 259325 | 17836 | 28571 | 108232 | 43358 | 20139
nm0000064,26635 | 88192 | 11016 | 53790 | 109552 | 109716 | 23098 | 17136 | 42669 | 20246 | 95683 | 118134 | 17058 | 27899 | 120834 | 17966 | 118139 | 109262 | 26714 | 27991 | 54664 | 76499 | 52561 | 27974 | 52229 | 28712 | 17885 | 109711 | 34006 | 99920 | 33931 | 69119 | 98404 | 116712 | 996 | 108843 | 30162 | 45166 | 26387 | 20003 | 118142 | 102597 | 37183 | 85367 | 33224 | 27212 | 72778 | 47739 | 76121 | 60643 | 35418 | 6844 | 33725 | 64605 | 43006 | 62655 | 4025 | 85609 | 886 | 25441 | 12101
nm0815433,26635 | 43792 | 174988 | 49815 | 287898 | 206480 | 226685 | 190413 | 108209 | 99236 | 119003 | 332079 | 72103 | 305543 | 97990 | 179113 | 179115 | 45578 | 130900 | 25548 | 21594 | 261249 | 252714 | 47678 | 89602
nm0792130,31148 | 108352 | 108256 | 64928 | 28663 | 97910 | 100536 | 94182 | 229638 | 411275 | 55238 | 35262 | 72847 | 130885 | 42683 | 78317 | 51601 | 13696 | 16933 | 17660 | 26319 | 26376 | 253802 | 23567 | 173662 | 65581 | 26378 | 74707 | 99909 | 53779 | 101209 | 295335 | 26592 | 43311
nm0472603,88192 | 43605 | 60140 | 50079 | 186227 | 22440 | 135015 | 80639 | 14589 | 31997 | 1834 | 30102 | 84711 | 37087 | 13457 | 56767
nm0002106,88192 | 805 | 43806 | 117258 | 49683 | 77571 | 42569 | 343 | 232321 | 23050 | 38924 | 251406 | 119383
nm0002285,43812 | 187807 | 136111 | 294225 | 42814 | 255388 | 160840 | 188468 | 136109 | 79308 | 62749 | 25407 | 26166 | 204799 | 94182 | 152986 | 125578 | 1773 | 99674 | 78598 | 78317 | 51601 | 13696 | 84099 | 94811 | 178574 | 111100 | 72638 | 36634 | 56156 | 84100 | 190015 | 209024 | 26376 | 100120 | 64145 | 43170 | 43759 | 49503 | 81124 | 348501 | 87669
nm0001654,43812 | 183827 | 208216 | 1718 | 193688 | 274060 | 94730 | 43371 | 242378 | 97910 | 35009 | 121703 | 45240 | 209830 | 253802 | 55236 | 93562 | 53779 | 130090 | 118446 | 155208 | 74286 | 139922 | 108844 | 82181
nm0656175,43812 | 283800 | 87612 | 124115 | 253802 | 176867
nm0001647,26201 | 32847 | 10787 | 121259 | 195068 | 3083 | 80639 | 130507 | 13666 | 29117 | 37025 | 135985 | 43692 | 303 | 10907 | 78318 | 92775 | 42062 | 123452 | 22688 | 38914 | 289 | 18229 | 84718 | 67880 | 43307 | 25502 | 20153 | 51618 | 15481 | 31561 | 37340 | 15855 | 131944 | 26378 | 174773 | 117772 | 131898 | 2982 | 22726 | 138990
nm0550782,26201 | 60545 | 62507 | 74550 | 32921 | 27897 | 85677 | 303325 | 30614 | 34944
nm0000006,3022 | 125891 | 13528 | 31868 | 43443 | 4174 | 31324 | 38171 | 76848 | 40985 | 78358 | 303 | 106406 | 27854 | 46563 | 155956 | 96546 | 289 | 84119 | 32430 | 22874 | 37451 | 82063 | 4175 | 120539 | 47616 | 12761 | 64926 | 4173 | 41464 | 2748 | 53156 | 151138 | 28289 | 151540 | 4176 | 126031
nm0001805,3022 | 176107 | 41495 | 95131 | 176734 | 209970 | 83665 | 138357 | 185197 | 65553 | 102026 | 94881 | 32499 | 23245 | 213064 | 213493 | 40578 | 86902 | 108688 | 52841 | 32619 | 39695 | 25736 | 43236 | 86272 | 177046 | 42723 | 108994 | 41609 | 39779 | 178575 | 34148 | 146915 | 72100 | 189635
nm0496819,43266 | 29372 | 98482 | 30640 | 24111 | 80694 | 81030 | 190165 | 22178 | 44071 | 27045
nm0000058,43266 | 61934 | 44916 | 147882 | 31685 | 19186 | 43464 | 120998 | 11881 | 217155 | 113939 | 26533 | 45220 | 97735 | 76211 | 18449 | 38800 | 58035 | 31995 | 43499 | 11617 | 3109 | 46189 | 15263 | 21717 | 172493 | 32196 | 84364 | 60551 | 44631 | 25495 | 58076 | 41521 | 29882 | 296343 | 177231 | 218302 | 79101 | 77645 | 236570 | 2611 | 57857
nm0280242,94577 | 146660 | 68440 | 43269 | 283800 | 13665 | 26044 | 26657 | 101288 | 49502 | 301918 | 27972 | 35077 | 84084 | 180778 | 94641 | 20540 | 31605 | 87629 | 42200 | 30918 | 18391
nm0926599,2202 | 91727 | 194094 | 940 | 200654 | 27367 | 176107 | 13528 | 42077
nm0350324,2202 | 128854 | 43398 | 98912 | 160906 | 52748 | 52907 | 31866 | 268875 | 27115 | 249799 | 142876 | 43801 | 99210 | 42325 | 110473 | 44098 | 41465 | 11881 | 218212 | 102144 | 205673 | 132654 | 291834 | 74122 | 11071 | 202198 | 11219 | 107612
nm0001522,2202 | 52440 | 391069 | 144744 | 119884 | 871 | 352719 | 18992 | 52827 | 170517 | 27883 | 12335 | 125666 | 29924 | 84085 | 104663 | 337489 | 98507 | 20723 | 111919 | 52867 | 4993 | 41749 | 1687 | 252890 | 1688 | 1705 | 16180 | 252954 | 39282 | 113525 | 91475 | 19378 | 23739 | 11564 | 11797 | 70199 | 21799 | 18086 | 36992 | 88107 | 92706 | 50850
nm0545298,120747 | 140276 | 162957 | 43893 | 156441 | 37215 | 84303 | 37650 | 179251 | 120977 | 3019 | 136106 | 22692 | 112951 | 206480 | 43693 | 80168 | 50070 | 77210 | 81110 | 70881 | 37658 | 43875 | 115425 | 80771 | 84086 | 218305 | 25970 | 887 | 101297 | 37352 | 157283 | 104394 | 99898 | 35580 | 315411 | 43336 | 18612 | 42668 | 28290 | 1908 | 166888 | 23518 | 27945 | 85255 | 41461
nm0807252,120747 | 74550 | 43522 | 85677 | 43111 | 121074 | 17818 | 121707 | 201885 | 27448 | 64925 | 84365 | 26654 | 27629 | 43485 | 129047 | 43491 | 101209 | 295335 | 74753 | 61095 | 120112 | 37300 | 25549 | 97831 | 19971 | 11038
nm0001682,17641 | 155751 | 294983 | 35926 | 204040 | 59403 | 78354 | 124381 | 43846 | 120757 | 116232 | 43826 | 155756 | 120885 | 43808 | 43789 | 43793 | 43167 | 71012 | 92848 | 43483 | 48993 | 43451 | 99210 | 42390 | 35580 | 56154 | 59828 | 88031 | 99865 | 32610 | 43819 | 43790 | 40916 | 43458 | 59822 | 180986 | 23342 | 95949 | 102034 | 34652 | 263570 | 155752 | 72002 | 53229 | 11576 | 29032 | 196204 | 214890 | 84839 | 102152 | 13400 | 81480 | 25109 | 28131 | 260402 | 13397 | 32029 | 11114 | 17264 | 40246 | 107064 | 10948 | 81419 | 11243 | 258550 | 11828 | 210322 | 22611 | 196469 | 9447 | 13699 | 469069
nm0720843,17641 | 560 | 30307 | 180508 | 111042 | 17487 | 25673
nm0000072,17641 | 96252 | 20758 | 22968 | 61856 | 41465 | 192501 | 109898 | 53829 | 3547 | 69483 | 57575 | 43436 | 14698 | 25673 | 8095 | 43362 | 114516 | 26175 | 117207 | 85765 | 238616 | 65488 | 71395 | 261 | 37222 | 100922 | 61766 | 1712 | 23724 | 77915 | 396 | 25560 | 86059 | 84481 | 85762 | 120653 | 143360 | 40387 | 93510 | 77078 | 168375 | 59973
nm0001537,16373 | 38437 | 64142 | 229005 | 54773 | 80364 | 33391 | 249567 | 108200 | 158811 | 194509 | 176734 | 120801 | 106882 | 109481 | 121357 | 109890 | 96175 | 36851 | 131770 | 36519 | 19974 | 185495 | 39871 | 29254 | 63617 | 21451 | 28580 | 111459 | 320853 | 49502 | 32887 | 88288 | 103164 | 49368 | 239519 | 38417 | 198563 | 521 | 82203 | 247691 | 27568 | 29235 | 32569 | 89092 | 9062 | 343042 | 18274 | 28650 | 143369 | 47737 | 14821 | 189133 | 61540 | 75903 | 257044 | 131815 | 28771
nm0404046,16373 | 80853 | 28636 | 100010 | 42760 | 43365 | 43805 | 100910 | 213064 | 247607 | 39219 | 263200 | 96107 | 109930 | 981 | 80890 | 107486
